Date,Opening price,The maximum,The minimum,Closing price,Volume
20080619,894.35,908.65,887.2,897.85,0.0
20080620,897.85,907.9,896.4,900.85,0.0
20080621,,,,,
20080622,,,,,
20080623,900.85,907.5,876.0,883.35,0.0
20080624,883.3,894.15,883.05,889.2,0.0
20080625,889.45,890.7,873.95,885.3,0.0
20080626,886.65,918.0,885.1,916.25,0.0
20080627,916.65,930.8,910.85,927.15,0.0
20080628,,,,,
20080629,,,,,
20080630,927.15,935.3,918.8,924.1,0.0
20080701,926.87,946.4,922.4,938.85,0.0
20080702,941.32,945.95,932.0,944.35,0.0
20080703,944.35,946.55,928.0,932.85,0.0
20080704,932.45,936.3,929.57,932.3,0.0
20080705,,,,,
20080706,,,,,
20080707,932.3,933.25,915.35,925.45,0.0
20080708,925.8,933.6,912.9,919.5,0.0
20080709,920.3,929.0,916.3,927.75,0.0
20080710,928.4,947.8,925.9,946.4,0.0
20080711,944.55,967.95,942.0,963.7,0.0
20080712,,,,,
20080713,,,,,
20080714,963.7,975.3,953.8,971.7,0.0
20080715,972.4,988.4,968.4,976.6,0.0
20080716,977.47,981.5,957.9,959.1,0.0
20080717,959.6,979.1,953.0,956.6,0.0
20080718,957.05,964.5,950.2,954.3,0.0
20080719,,,,,
20080720,,,,,
20080721,954.3,968.5,955.3,965.3,0.0
20080722,965.15,976.25,944.05,945.0,0.0
20080723,945.95,949.0,918.2,919.75,0.0
20080724,920.85,931.3,916.5,926.5,0.0
20080725,928.0,935.2,919.05,928.7,0.0
20080726,,,,,
20080727,,,,,
20080728,928.7,933.0,923.0,929.9,0.0
20080729,930.7,933.2,914.6,916.85,0.0
20080730,916.85,919.6,894.2,905.45,0.0
20080731,905.45,925.6,906.85,912.85,0.0
20080801,913.55,917.15,902.0,909.55,0.0
20080802,,,,,
20080803,,,,,
20080804,909.55,915.4,894.35,893.65,0.0
20080805,895.1,896.2,873.25,873.25,0.0
20080806,873.4,886.55,873.2,878.6,0.0
20080807,878.6,885.0,867.9,871.2,0.0
20080808,872.2,874.0,851.2,855.35,0.0
20080809,,,,,
20080810,,,,,
20080811,855.35,865.8,818.6,822.3,0.0
20080812,822.9,827.0,802.4,810.65,0.0
20080813,812.05,830.0,805.65,825.6,0.0
20080814,826.15,836.7,805.1,805.6,0.0
20080815,806.15,806.55,773.45,785.5,0.0
20080816,,,,,
20080817,,,,,
20080818,785.5,804.2,786.75,798.55,0.0
20080819,799.65,816.8,782.7,813.25,0.0
20080820,813.7,818.55,800.3,812.65,0.0
20080821,813.2,839.5,811.7,835.45,0.0
20080822,835.3,837.9,821.3,822.1,0.0
20080823,,,,,
20080824,,,,,
20080825,822.1,826.1,816.6,821.1,0.0
20080826,821.25,830.6,807.4,823.8,0.0
20080827,824.1,835.55,822.1,825.9,0.0
20080828,826.1,844.2,825.65,833.25,0.0
20080829,833.55,838.7,829.2,829.8,0.0
20080830,,,,,
20080831,,,,,
20080901,829.8,836.4,816.45,817.1,0.0
20080902,815.95,819.95,790.9,804.5,0.0
20080903,806.0,808.9,789.6,800.25,0.0
20080904,801.5,814.9,794.25,794.55,0.0
20080905,795.85,819.65,790.5,802.8,0.0
20080906,,,,,
20080907,,,,,
20080908,802.8,818.35,797.2,801.35,0.0
20080909,801.67,805.05,776.4,776.75,0.0
20080910,776.6,783.75,751.7,752.0,0.0
20080911,751.4,758.2,736.75,746.8,0.0
20080912,747.95,766.9,746.45,763.45,0.0
20080913,,,,,
20080914,,,,,
20080915,763.45,787.75,764.45,786.2,0.0
20080916,786.2,790.1,772.3,777.55,0.0
20080917,776.55,868.5,774.65,862.7,0.0
20080918,862.7,916.2,840.4,852.15,0.0
20080919,847.25,876.45,824.87,871.15,0.0
20080920,,,,,
20080921,,,,,
20080922,871.15,908.77,863.0,900.2,0.0
20080923,899.9,909.7,880.95,890.7,0.0
20080924,887.75,901.9,876.75,881.0,0.0
20080925,881.6,896.45,863.85,875.7,0.0
20080926,877.42,912.4,866.5,878.4,0.0
20080927,,,,,
20080928,,,,,
20080929,878.4,923.95,867.5,903.25,0.0
20080930,903.6,913.75,856.5,869.95,0.0
20081001,871.0,893.7,865.55,873.6,0.0
20081002,870.47,876.5,829.3,835.0,0.0
20081003,835.6,848.2,820.05,834.8,0.0
20081004,,,,,
20081005,,,,,
20081006,834.8,876.2,826.5,857.45,0.0
