"Date","Open","High","Low","Close","Change","Change%"
"2019/12/03","1.1077","1.1093","1.1064","1.1082","0.0004","0.04"
"2019/12/02","1.1021","1.1089","1.1001","1.1078","0.0063","0.57"
"2019/11/29","1.1009","1.1028","1.0979","1.1015","0.0008","0.07"
"2019/11/28","1.1001","1.1018","1.0998","1.1007","0.0009","0.08"
"2019/11/27","1.1020","1.1024","1.0990","1.0998","-0.0020","-0.18"
"2019/11/26","1.1013","1.1025","1.1005","1.1018","0.0005","0.05"
"2019/11/25","1.1017","1.1032","1.1002","1.1013","-0.0009","-0.08"
"2019/11/22","1.1057","1.1085","1.1013","1.1022","-0.0036","-0.33"
"2019/11/21","1.1072","1.1096","1.1050","1.1058","-0.0014","-0.13"
"2019/11/20","1.1075","1.1081","1.1051","1.1072","-0.0005","-0.05"
"2019/11/19","1.1071","1.1083","1.1061","1.1077","0.0006","0.05"
"2019/11/18","1.1051","1.1090","1.1049","1.1071","0.0021","0.19"
"2019/11/15","1.1021","1.1057","1.1013","1.1050","0.0029","0.26"
"2019/11/14","1.1007","1.1027","1.0987","1.1021","0.0018","0.16"
"2019/11/13","1.1009","1.1020","1.0993","1.1003","-0.0004","-0.04"
"2019/11/12","1.1032","1.1038","1.1001","1.1007","-0.0025","-0.23"
"2019/11/11","1.1020","1.1043","1.1015","1.1032","0.0014","0.13"
"2019/11/08","1.1048","1.1055","1.1015","1.1018","-0.0031","-0.28"
"2019/11/07","1.1068","1.1091","1.1034","1.1049","-0.0016","-0.14"
"2019/11/06","1.1072","1.1093","1.1063","1.1065","-0.0008","-0.07"
"2019/11/05","1.1127","1.1140","1.1062","1.1073","-0.0053","-0.48"
"2019/11/04","1.1166","1.1175","1.1123","1.1126","-0.0039","-0.35"
"2019/11/01","1.1151","1.1171","1.1126","1.1165","0.0016","0.14"
"2019/10/31","1.1154","1.1174","1.1129","1.1149","-0.0002","-0.02"
"2019/10/30","1.1112","1.1153","1.1078","1.1151","0.0040","0.36"
"2019/10/29","1.1099","1.1117","1.1072","1.1111","0.0014","0.13"
"2019/10/28","1.1079","1.1107","1.1074","1.1097","0.0019","0.17"
"2019/10/25","1.1105","1.1122","1.1071","1.1078","-0.0025","-0.23"
"2019/10/24","1.1132","1.1162","1.1091","1.1103","-0.0027","-0.24"
"2019/10/23","1.1125","1.1139","1.1104","1.1130","0.0006","0.05"
"2019/10/22","1.1147","1.1157","1.1116","1.1124","-0.0026","-0.23"
"2019/10/21","1.1156","1.1179","1.1137","1.1150","-0.0019","-0.17"
"2019/10/18","1.1126","1.1172","1.1113","1.1169","0.0042","0.38"
"2019/10/17","1.1074","1.1139","1.1063","1.1127","0.0087","0.79"
"2019/10/16","1.1032","1.1059","1.1020","1.1040","0.0011","0.10"
"2019/10/15","1.1027","1.1045","1.0989","1.1029","0.0007","0.06"
"2019/10/14","1.1025","1.1042","1.1011","1.1022","-0.0018","-0.16"
"2019/10/11","1.1005","1.1062","1.0999","1.1040","0.0033","0.30"
"2019/10/10","1.0973","1.1034","1.0972","1.1007","0.0035","0.32"
"2019/10/09","1.0956","1.0989","1.0953","1.0972","0.0018","0.16"
"2019/10/08","1.0970","1.0995","1.0939","1.0954","-0.0016","-0.15"
"2019/10/07","1.0982","1.1000","1.0960","1.0970","-0.0006","-0.05"
"2019/10/04","1.0967","1.0993","1.0955","1.0976","0.0009","0.08"
"2019/10/03","1.0960","1.0999","1.0939","1.0967","0.0008","0.07"
"2019/10/02","1.0932","1.0963","1.0902","1.0959","0.0029","0.27"
"2019/10/01","1.0895","1.0942","1.0877","1.0930","0.0032","0.29"
"2019/09/30","1.0943","1.0947","1.0883","1.0898","-0.0040","-0.37"
"2019/09/27","1.0917","1.0958","1.0903","1.0938","0.0021","0.19"
"2019/09/26","1.0945","1.0967","1.0907","1.0917","-0.0025","-0.23"
"2019/09/25","1.1019","1.1020","1.0936","1.0942","-0.0075","-0.68"
"2019/09/24","1.0995","1.1024","1.0982","1.1017","0.0023","0.21"
"2019/09/23","1.1017","1.1025","1.0964","1.0994","-0.0023","-0.21"
"2019/09/20","1.1039","1.1068","1.0994","1.1017","-0.0024","-0.22"
"2019/09/19","1.1031","1.1073","1.1021","1.1041","0.0009","0.08"
"2019/09/18","1.1072","1.1075","1.1012","1.1032","-0.0039","-0.35"
"2019/09/17","1.1001","1.1074","1.0988","1.1071","0.0072","0.65"
"2019/09/16","1.1074","1.1086","1.0992","1.0999","-0.0074","-0.67"
"2019/09/13","1.1064","1.1109","1.1053","1.1073","0.0012","0.11"
"2019/09/12","1.1009","1.1086","1.0925","1.1061","0.0052","0.47"
"2019/09/11","1.1047","1.1055","1.0983","1.1009","-0.0039","-0.35"
"2019/09/10","1.1049","1.1059","1.1029","1.1048","0.0001","0.01"
"2019/09/09","1.1023","1.1067","1.1014","1.1047","0.0020","0.18"
"2019/09/06","1.1038","1.1056","1.1018","1.1027","-0.0007","-0.06"
"2019/09/05","1.1036","1.1084","1.1015","1.1034","0.0001","0.01"
"2019/09/04","1.0971","1.1037","1.0967","1.1033","0.0064","0.58"
"2019/09/03","1.0967","1.0978","1.0924","1.0969","0.0003","0.03"
"2019/09/02","1.0994","1.0994","1.0956","1.0966","-0.0023","-0.21"
"2019/08/30","1.1056","1.1060","1.0961","1.0989","-0.0067","-0.61"
"2019/08/29","1.1082","1.1091","1.1040","1.1056","-0.0024","-0.22"
"2019/08/28","1.1089","1.1098","1.1071","1.1080","-0.0013","-0.12"
